order_id,customer_id,status,order_ts,total_cents,currency,region
O-100354,C-0217,processing,2026-04-10T07:54:10Z,179725,USD,NA
O-100355,C-0713,delivered,2026-02-10T16:24:40Z,9625330,USD,EU
O-100356,C-1985,delivered,2026-03-26T05:35:07Z,17143715,GBP,NA
O-100357,C-0327,shipped,2026-06-08T05:32:54Z,4508978,EUR,EU
O-100358,C-1802,processing,2026-05-10T08:26:37Z,15240264,USD,APAC
O-100359,C-1823,delivered,2025-06-26T14:27:20Z,4583027,USD,EU
O-100360,C-0605,delivered,2025-08-15T09:23:50Z,4950480,EUR,EU
O-100361,C-0745,shipped,2025-10-03T20:06:34Z,201675,USD,EU
O-100362,C-1287,shipped,2025-01-15T08:12:11Z,5359582,JPY,EU
O-100363,C-0277,pending,2026-06-19T07:53:52Z,5403546,USD,NA
O-100364,C-0663,delivered,2026-02-10T01:46:34Z,1741555,USD,EU
O-100365,C-0901,delivered,2026-01-18T03:15:08Z,1247243,USD,NA
O-100366,C-0662,cancelled,2025-06-07T00:25:14Z,8906850,EUR,NA
O-100367,C-0058,cancelled,2025-09-27T01:53:12Z,7924963,USD,NA
O-100368,C-1258,delivered,2026-03-03T16:54:07Z,3562559,USD,NA
O-100369,C-1257,delivered,2026-04-20T13:30:08Z,1999975,EUR,EU
O-100370,C-1879,cancelled,2026-02-26T21:35:52Z,1421840,USD,EU
O-100371,C-0792,delivered,2025-11-14T12:27:28Z,11656593,EUR,LATAM
O-100372,C-1137,delivered,2025-10-02T04:14:22Z,10847516,USD,EU
O-100373,C-0960,cancelled,2026-03-27T14:16:35Z,5869796,USD,NA
O-100374,C-1706,delivered,2025-07-05T04:25:10Z,7506698,USD,APAC
O-100375,C-1780,processing,2025-11-14T23:52:41Z,16863500,USD,EU
O-100376,C-1806,delivered,2025-09-21T04:51:03Z,19525190,USD,LATAM
O-100377,C-0593,delivered,2025-12-01T14:03:28Z,2269643,EUR,EU
O-100378,C-0673,delivered,2026-01-16T06:56:20Z,7535160,GBP,EU
O-100379,C-0994,delivered,2025-08-27T02:14:00Z,3202412,USD,EU
O-100380,C-1933,refunded,2025-04-01T09:03:02Z,7294763,GBP,NA
O-100381,C-1581,shipped,2026-05-08T05:41:30Z,6078327,USD,APAC
O-100382,C-1154,delivered,2025-11-14T15:08:33Z,3171304,USD,EU
O-100383,C-1549,delivered,2026-06-10T08:48:51Z,5487142,GBP,EU
O-100384,C-0479,delivered,2025-01-17T08:32:05Z,5202908,GBP,NA
O-100385,C-0910,delivered,2026-06-24T22:54:12Z,1615793,USD,EU
O-100386,C-1395,delivered,2025-07-04T15:51:27Z,2065639,USD,NA
O-100387,C-0447,refunded,2026-02-13T04:37:11Z,2208300,JPY,NA
O-100388,C-1761,shipped,2025-04-03T16:16:52Z,3212972,EUR,EU
O-100389,C-1517,refunded,2025-12-25T06:37:40Z,1585129,USD,APAC
O-100390,C-0523,delivered,2026-01-09T23:21:42Z,12655478,GBP,APAC
O-100391,C-1784,delivered,2025-05-31T16:19:05Z,3855419,USD,NA
O-100392,C-0970,shipped,2025-01-15T15:05:16Z,10466060,USD,APAC
O-100393,C-0750,delivered,2025-03-22T19:36:57Z,7186121,USD,APAC
O-100394,C-1983,delivered,2026-06-11T11:34:08Z,6280032,EUR,NA
O-100395,C-1272,delivered,2026-06-06T04:13:27Z,10759728,USD,NA
O-100396,C-0538,shipped,2025-01-27T09:30:46Z,12838770,GBP,APAC
O-100397,C-0192,delivered,2025-05-28T13:34:51Z,18133097,USD,NA
O-100398,C-0015,delivered,2025-01-06T05:55:35Z,18088621,EUR,NA
O-100399,C-1190,delivered,2026-01-06T17:05:34Z,31568080,USD,EU
O-100400,C-1819,shipped,2026-05-09T17:20:59Z,7465819,USD,EU
O-100401,C-1410,delivered,2025-07-13T11:00:28Z,7872408,USD,NA
O-100402,C-0106,shipped,2025-07-09T19:02:00Z,10988762,USD,NA
O-100403,C-1225,refunded,2026-01-02T16:09:05Z,3952109,USD,APAC
O-100404,C-0063,delivered,2025-03-10T09:51:32Z,3795820,USD,EU
O-100405,C-0910,shipped,2025-06-21T23:04:42Z,16019541,USD,EU
O-100406,C-0872,shipped,2025-07-14T02:59:15Z,2937218,USD,NA
O-100407,C-0343,shipped,2026-02-02T10:23:47Z,2848244,USD,APAC
O-100408,C-1638,cancelled,2025-05-04T17:23:57Z,17615197,USD,NA
O-100409,C-1007,delivered,2025-03-07T18:01:56Z,2597096,USD,LATAM
O-100410,C-0897,delivered,2025-05-04T01:56:15Z,4390012,USD,EU
O-100411,C-0381,delivered,2025-12-15T11:53:14Z,2147136,USD,LATAM
O-100412,C-1441,delivered,2025-05-27T04:57:23Z,11545921,USD,EU
O-100413,C-0101,delivered,2026-01-04T13:39:02Z,14260155,USD,EU
O-100414,C-1519,pending,2025-10-16T13:48:48Z,10569265,USD,NA
O-100415,C-0742,shipped,2026-06-19T09:06:23Z,27305633,USD,LATAM
O-100416,C-1109,pending,2025-05-10T02:07:47Z,6932749,USD,EU
O-100417,C-0720,pending,2025-10-30T20:58:07Z,4369952,USD,NA
O-100418,C-0355,shipped,2026-04-02T11:47:20Z,8077918,USD,APAC
O-100419,C-0332,shipped,2025-01-02T23:36:34Z,2883370,USD,APAC
O-100420,C-1006,delivered,2026-05-01T13:22:59Z,13564861,USD,EU
O-100421,C-1748,delivered,2026-04-07T01:15:56Z,9779835,USD,LATAM
O-100422,C-0067,delivered,2026-01-01T19:07:00Z,3898245,EUR,EU
O-100423,C-0765,delivered,2025-10-11T10:00:04Z,12977478,USD,NA
O-100424,C-1372,processing,2025-01-03T11:21:23Z,18233031,EUR,NA
O-100425,C-1563,cancelled,2025-08-09T11:19:31Z,15617256,USD,EU
O-100426,C-0884,cancelled,2025-04-01T10:31:47Z,1012501,USD,LATAM
O-100427,C-0163,delivered,2025-11-12T06:03:30Z,10859875,USD,EU
O-100428,C-1209,delivered,2025-03-07T17:27:50Z,3610524,USD,NA
O-100429,C-0788,shipped,2025-07-28T09:52:52Z,463519,EUR,NA
O-100430,C-0483,pending,2026-03-01T12:26:17Z,10211432,USD,EU
O-100431,C-1665,shipped,2026-02-04T03:40:08Z,17411860,USD,NA
O-100432,C-0912,delivered,2025-03-23T18:53:53Z,3109880,USD,EU
O-100433,C-1775,delivered,2025-02-13T21:40:07Z,10335545,GBP,NA
O-100434,C-1621,delivered,2025-09-09T07:15:37Z,15519489,USD,NA
O-100435,C-0994,delivered,2025-07-13T19:47:14Z,6961079,USD,EU
O-100436,C-1395,delivered,2025-02-10T20:38:55Z,14510390,USD,NA
O-100437,C-1420,shipped,2025-04-10T21:38:55Z,17048906,EUR,NA
O-100438,C-1597,delivered,2025-04-02T20:42:44Z,31076127,EUR,NA
O-100439,C-1848,delivered,2026-03-11T19:45:32Z,5986375,GBP,EU
O-100440,C-0796,delivered,2025-07-29T08:31:05Z,11442144,EUR,EU
O-100441,C-0476,shipped,2025-03-03T03:26:43Z,13980624,JPY,NA
O-100442,C-0534,delivered,2025-05-25T16:05:40Z,18067262,USD,EU
O-100443,C-1149,delivered,2025-02-17T07:29:20Z,1539371,USD,NA
O-100444,C-0935,delivered,2025-03-12T04:34:02Z,3682848,GBP,NA
O-100445,C-1634,delivered,2025-12-15T14:52:19Z,2113397,USD,LATAM
O-100446,C-0848,delivered,2026-04-10T17:40:50Z,12747336,USD,NA
O-100447,C-1325,delivered,2026-01-20T07:52:59Z,13032192,USD,NA
O-100448,C-0442,pending,2026-04-12T12:33:40Z,5179746,EUR,LATAM
O-100449,C-1593,delivered,2026-02-07T22:38:35Z,5178168,USD,NA
O-100450,C-0804,delivered,2026-02-19T21:05:48Z,2099520,USD,NA
O-100451,C-1403,pending,2026-02-05T13:35:22Z,8679557,USD,NA
O-100452,C-0927,delivered,2025-08-31T23:02:58Z,5260679,USD,NA
O-100453,C-0589,delivered,2025-03-26T14:44:12Z,1072554,EUR,NA
O-100454,C-0065,pending,2026-06-29T04:42:29Z,2425458,USD,EU
O-100455,C-0019,cancelled,2026-06-08T14:19:22Z,8589472,USD,APAC
O-100456,C-0727,delivered,2025-11-28T03:06:45Z,5384040,USD,EU
O-100457,C-0347,pending,2025-05-27T03:15:11Z,694561,USD,APAC
O-100458,C-1901,delivered,2025-12-21T07:39:47Z,12139832,USD,EU
O-100459,C-1999,pending,2026-05-22T03:42:26Z,11361316,EUR,EU
O-100460,C-0192,shipped,2025-07-19T05:27:46Z,9516544,EUR,NA
O-100461,C-1498,delivered,2025-02-20T17:49:22Z,15431324,USD,NA
O-100462,C-0836,delivered,2025-04-20T04:06:27Z,13974219,USD,EU
O-100463,C-1639,delivered,2026-02-25T16:57:30Z,5114530,USD,LATAM
O-100464,C-1933,pending,2026-02-03T11:14:59Z,22861078,USD,EU
O-100465,C-0703,shipped,2025-11-30T19:36:43Z,9832152,USD,LATAM
O-100466,C-1985,processing,2025-09-16T17:17:42Z,5298377,EUR,NA
O-100467,C-1781,processing,2025-01-15T08:02:53Z,4065752,USD,APAC
O-100468,C-1376,cancelled,2025-07-29T06:38:00Z,4624618,USD,NA
O-100469,C-1356,shipped,2025-12-01T13:53:39Z,4664192,USD,EU
O-100470,C-0673,delivered,2025-01-01T19:44:16Z,9102708,USD,NA
O-100471,C-0556,cancelled,2025-04-10T04:43:56Z,12267589,USD,EU
O-100472,C-1545,delivered,2026-03-23T14:36:31Z,11445727,USD,APAC
O-100473,C-0056,pending,2025-07-06T07:57:14Z,1466018,EUR,EU
O-100474,C-0052,cancelled,2026-06-14T05:24:27Z,3995470,USD,EU
O-100475,C-0761,delivered,2025-09-26T01:07:52Z,1141080,EUR,NA
O-100476,C-1189,processing,2025-06-11T04:28:07Z,16328286,USD,EU
O-100477,C-0912,delivered,2026-02-17T05:59:12Z,15969665,GBP,APAC
O-100478,C-1062,delivered,2026-06-14T19:36:43Z,16555920,EUR,EU
O-100479,C-0037,pending,2025-08-16T01:28:45Z,1339538,USD,NA
O-100480,C-0204,cancelled,2026-05-12T05:17:25Z,2022646,USD,NA
O-100481,C-0995,delivered,2026-05-30T23:25:11Z,9280334,GBP,NA
O-100482,C-0817,pending,2026-02-18T23:13:27Z,2319370,USD,LATAM
O-100483,C-1289,processing,2025-07-28T20:57:23Z,128000,USD,EU
O-100484,C-0166,cancelled,2026-05-22T23:37:06Z,1800,EUR,EU
O-100485,C-0119,processing,2025-11-05T19:07:35Z,16282660,USD,NA
O-100486,C-1650,shipped,2025-04-08T08:13:57Z,7052772,GBP,NA
O-100487,C-1174,delivered,2025-05-23T02:26:47Z,4578556,USD,NA
O-100488,C-1954,shipped,2025-05-30T17:35:17Z,5419848,USD,NA
O-100489,C-1915,delivered,2026-01-18T08:59:10Z,10142943,USD,APAC
O-100490,C-0304,shipped,2026-05-31T07:27:21Z,6130005,USD,NA
O-100491,C-1714,processing,2025-08-07T01:58:42Z,494602,USD,NA
O-100492,C-0881,delivered,2026-05-16T03:04:55Z,3997229,USD,APAC
O-100493,C-0330,pending,2025-01-20T17:56:57Z,21332113,USD,NA
O-100494,C-0556,delivered,2026-06-11T14:57:44Z,6006010,USD,NA
O-100495,C-1650,processing,2025-11-06T11:55:43Z,386264,EUR,APAC
O-100496,C-1676,shipped,2026-04-26T00:09:44Z,4055510,EUR,EU
O-100497,C-1467,pending,2025-09-02T06:29:21Z,5287611,USD,APAC
O-100498,C-1675,delivered,2025-01-21T05:25:49Z,1110750,EUR,APAC
O-100499,C-0805,cancelled,2025-12-30T23:33:19Z,6146090,USD,NA
O-100500,C-0432,delivered,2025-09-23T05:59:55Z,2681306,USD,EU
O-100501,C-1039,delivered,2026-01-04T17:03:03Z,6667620,EUR,NA
O-100502,C-1134,cancelled,2026-05-10T23:29:40Z,13122603,JPY,NA
O-100503,C-1802,delivered,2025-11-05T23:40:26Z,21351551,JPY,EU
O-100504,C-0829,delivered,2025-01-01T14:44:41Z,5868521,USD,APAC
O-100505,C-1909,delivered,2025-06-06T21:06:53Z,2004780,EUR,EU
O-100506,C-1567,delivered,2025-11-03T18:08:44Z,6855938,USD,EU
O-100507,C-1792,shipped,2025-08-30T10:53:11Z,2574562,USD,EU
O-100508,C-0354,delivered,2025-12-12T01:34:02Z,15264037,GBP,EU
O-100509,C-0460,processing,2026-06-03T21:45:49Z,83178,EUR,EU
O-100510,C-1386,processing,2026-04-23T17:04:39Z,3031602,USD,EU
O-100511,C-1661,delivered,2026-05-16T07:31:20Z,8434467,JPY,NA
O-100512,C-0690,processing,2025-11-22T02:35:47Z,3948407,USD,NA
O-100513,C-1672,shipped,2025-01-14T10:39:17Z,6246682,USD,EU
O-100514,C-0119,delivered,2025-03-07T03:01:28Z,2346953,EUR,NA
O-100515,C-0512,delivered,2026-02-14T16:21:24Z,9084111,USD,LATAM
O-100516,C-1442,delivered,2025-10-29T02:08:29Z,3946346,USD,APAC
O-100517,C-1235,shipped,2025-04-19T18:53:21Z,9871927,USD,NA
O-100518,C-0353,shipped,2025-09-18T16:01:27Z,8710915,USD,EU
O-100519,C-0898,delivered,2025-06-09T19:07:59Z,554776,USD,APAC
O-100520,C-1373,processing,2026-03-12T06:36:50Z,9399417,GBP,NA
O-100521,C-0517,delivered,2025-12-30T04:54:30Z,5637154,USD,EU
O-100522,C-1057,processing,2025-03-31T04:28:23Z,9324864,USD,NA
O-100523,C-0295,shipped,2025-08-19T17:49:26Z,159020,USD,EU
O-100524,C-1282,delivered,2025-12-08T11:07:50Z,18215771,USD,NA
O-100525,C-0463,delivered,2025-07-13T23:12:53Z,8540442,USD,EU
O-100526,C-1584,delivered,2025-09-29T23:13:21Z,3184320,USD,EU
O-100527,C-1692,cancelled,2026-02-25T06:30:09Z,2727708,USD,NA
O-100528,C-1653,delivered,2025-03-25T19:05:58Z,1880831,USD,EU
O-100529,C-1321,processing,2026-05-25T08:44:26Z,8331778,USD,EU
O-100530,C-1817,delivered,2025-05-12T14:12:40Z,8989719,EUR,EU
O-100531,C-1147,refunded,2025-01-07T08:45:03Z,3525187,EUR,NA
O-100532,C-1326,delivered,2025-09-20T14:37:40Z,339972,USD,APAC
O-100533,C-1395,delivered,2025-07-30T19:28:05Z,10902094,USD,APAC
O-100534,C-1625,pending,2026-02-22T18:26:10Z,12457005,USD,NA
O-100535,C-1534,delivered,2025-05-01T01:04:44Z,6236763,EUR,NA
O-100536,C-1979,delivered,2025-01-12T01:44:23Z,1755584,GBP,NA
O-100537,C-0748,shipped,2025-01-20T23:32:26Z,11225003,EUR,NA
O-100538,C-1102,delivered,2025-11-05T14:04:49Z,13211607,GBP,EU
O-100539,C-0021,delivered,2025-02-17T16:50:32Z,15725260,JPY,EU
O-100540,C-1935,shipped,2025-05-10T23:20:57Z,7422620,USD,NA
O-100541,C-1718,processing,2025-04-09T13:22:22Z,1270802,USD,NA
O-100542,C-1145,delivered,2025-09-15T23:24:00Z,9110033,USD,APAC
O-100543,C-1580,cancelled,2026-02-24T21:40:26Z,31400401,USD,EU
O-100544,C-0471,cancelled,2025-10-07T04:45:21Z,9957063,USD,EU
O-100545,C-0820,shipped,2026-05-19T00:52:21Z,11485784,USD,EU
O-100546,C-0426,delivered,2026-05-10T04:28:17Z,4034750,USD,NA
O-100547,C-0133,delivered,2026-03-16T20:37:57Z,1481550,USD,EU
O-100548,C-1221,processing,2026-01-30T14:14:28Z,1924329,USD,EU
O-100549,C-1743,delivered,2026-02-25T12:36:48Z,19719827,USD,NA
O-100550,C-0991,delivered,2025-07-19T23:28:04Z,17239383,USD,NA
O-100551,C-1059,refunded,2025-09-27T04:59:36Z,7277610,EUR,APAC
O-100552,C-0936,pending,2025-03-04T09:31:34Z,10411027,USD,EU
O-100553,C-0301,shipped,2026-04-25T03:59:33Z,6913143,USD,NA
O-100554,C-0550,delivered,2026-04-11T20:56:11Z,9354030,EUR,NA
O-100555,C-1756,delivered,2025-05-26T10:16:16Z,3583945,USD,EU
O-100556,C-1172,shipped,2025-11-02T08:46:53Z,2654919,GBP,NA
O-100557,C-0104,shipped,2025-10-07T06:18:12Z,3591414,EUR,EU
O-100558,C-0498,cancelled,2025-02-12T05:21:03Z,9187777,JPY,EU
O-100559,C-0194,pending,2026-06-08T18:15:52Z,8282368,USD,EU
O-100560,C-1035,delivered,2025-07-25T04:14:06Z,3424550,GBP,NA
O-100561,C-1600,pending,2026-01-06T06:56:39Z,10601423,GBP,EU
O-100562,C-1538,delivered,2026-01-25T07:58:42Z,7011605,EUR,NA
O-100563,C-0664,cancelled,2026-02-24T21:38:05Z,8533787,USD,EU
O-100564,C-0635,pending,2026-02-01T05:53:22Z,1951680,USD,NA
O-100565,C-0704,delivered,2025-11-11T17:39:05Z,7976695,EUR,NA
O-100566,C-1044,delivered,2026-03-31T08:32:31Z,9852309,USD,EU
O-100567,C-0073,delivered,2025-10-27T12:47:33Z,1237340,USD,NA
O-100568,C-1863,delivered,2025-03-24T06:11:55Z,14719734,EUR,EU
O-100569,C-1155,delivered,2025-05-19T09:13:28Z,4161950,USD,LATAM
O-100570,C-1262,shipped,2025-12-24T11:57:15Z,2445433,EUR,APAC
O-100571,C-0012,pending,2026-06-23T16:35:26Z,14922140,USD,EU
O-100572,C-1774,shipped,2025-09-15T17:57:34Z,3763393,USD,NA
O-100573,C-0518,refunded,2025-06-09T14:41:07Z,15026037,JPY,NA
O-100574,C-0167,delivered,2025-03-12T10:25:25Z,13511120,EUR,EU
O-100575,C-0600,delivered,2026-04-26T06:09:50Z,4553179,USD,NA
O-100576,C-1508,delivered,2025-01-22T12:19:38Z,2558640,EUR,NA
O-100577,C-0041,delivered,2026-06-26T07:23:42Z,6084697,EUR,NA
O-100578,C-0753,delivered,2025-12-10T04:12:59Z,7217021,USD,NA
O-100579,C-0924,pending,2025-03-26T19:33:14Z,2197584,EUR,EU
O-100580,C-0351,processing,2025-07-23T05:43:18Z,1550796,USD,EU
O-100581,C-0115,refunded,2025-05-21T16:24:34Z,17108554,USD,NA
O-100582,C-0426,delivered,2025-08-08T19:23:16Z,7424793,USD,EU
O-100583,C-0526,shipped,2025-01-26T20:42:06Z,289632,USD,EU
O-100584,C-1600,shipped,2026-01-12T09:30:55Z,9249348,USD,APAC
O-100585,C-0372,shipped,2025-10-19T13:14:44Z,6502756,JPY,NA
O-100586,C-0368,shipped,2026-03-02T02:05:21Z,11015296,EUR,EU
O-100587,C-1477,processing,2025-03-10T11:05:10Z,6520114,USD,EU
O-100588,C-1331,delivered,2025-10-24T04:26:43Z,1659732,GBP,NA
O-100589,C-1298,cancelled,2025-04-21T01:41:45Z,2575144,EUR,LATAM
O-100590,C-1826,delivered,2025-10-07T18:30:18Z,1785510,EUR,APAC
O-100591,C-1969,delivered,2025-06-25T07:06:12Z,7933426,USD,NA
O-100592,C-0339,delivered,2025-02-10T00:05:53Z,3821052,USD,NA
O-100593,C-1946,delivered,2025-07-06T07:20:20Z,3468375,USD,EU
O-100594,C-0316,shipped,2025-06-13T00:44:16Z,4469440,USD,APAC
O-100595,C-1791,delivered,2025-10-07T06:55:10Z,1181435,USD,LATAM
O-100596,C-1994,processing,2025-04-08T16:35:22Z,4005851,USD,NA
O-100597,C-0032,delivered,2026-06-12T17:04:37Z,5255642,EUR,NA
O-100598,C-1096,cancelled,2026-04-04T20:22:34Z,1532002,USD,APAC
O-100599,C-0373,delivered,2025-07-06T14:13:55Z,32000,USD,NA
O-100600,C-1777,delivered,2025-11-30T16:03:49Z,3900,EUR,EU
O-100601,C-1555,delivered,2026-04-05T14:44:37Z,3658127,USD,EU
O-100602,C-0302,pending,2025-04-30T14:30:43Z,3214850,USD,NA
O-100603,C-1392,pending,2025-04-04T16:24:49Z,1298760,USD,EU
O-100604,C-0299,delivered,2026-04-07T20:31:40Z,38408,USD,NA
O-100605,C-1416,delivered,2026-06-30T14:46:56Z,20085239,USD,NA
O-100606,C-0351,delivered,2026-06-07T00:27:27Z,6296731,USD,EU
O-100607,C-1909,delivered,2025-06-28T20:14:02Z,9684522,EUR,EU
O-100608,C-1064,delivered,2026-01-15T04:33:56Z,4195939,EUR,NA
O-100609,C-1131,delivered,2026-05-14T14:36:15Z,3013983,USD,EU
O-100610,C-1478,refunded,2025-11-25T14:37:57Z,5644925,USD,EU
O-100611,C-0658,pending,2026-06-04T05:56:42Z,6029486,USD,EU
O-100612,C-0320,delivered,2025-12-02T16:21:26Z,2426101,USD,NA
O-100613,C-1070,processing,2025-03-06T05:54:37Z,3969278,USD,LATAM
O-100614,C-0789,delivered,2026-06-14T10:34:07Z,2099367,USD,EU
O-100615,C-0638,delivered,2025-05-05T14:07:07Z,9432045,USD,LATAM
O-100616,C-1363,pending,2026-03-17T15:13:59Z,13390688,USD,EU
O-100617,C-1417,delivered,2026-05-15T05:13:25Z,5917138,JPY,NA
O-100618,C-1466,delivered,2026-01-30T22:27:45Z,21437565,EUR,EU
O-100619,C-0549,delivered,2026-01-10T13:11:56Z,9060591,USD,NA
O-100620,C-0029,delivered,2025-01-04T11:29:05Z,1293502,USD,APAC
O-100621,C-1235,pending,2026-01-26T15:46:00Z,11535110,EUR,NA
O-100622,C-1122,delivered,2025-10-12T20:23:51Z,13459728,JPY,NA
O-100623,C-1718,delivered,2026-05-29T02:15:47Z,2489311,USD,NA
O-100624,C-1631,delivered,2026-06-03T19:24:00Z,9484125,USD,APAC
O-100625,C-0293,delivered,2025-11-14T00:35:57Z,19537319,USD,APAC
O-100626,C-0509,delivered,2025-07-27T02:27:51Z,11160741,USD,NA
O-100627,C-1742,processing,2025-06-24T16:49:58Z,2995352,USD,NA
O-100628,C-0612,pending,2026-06-25T04:50:48Z,1966069,EUR,APAC
O-100629,C-1822,pending,2025-07-26T23:45:41Z,21510515,USD,NA
O-100630,C-0494,processing,2025-03-02T14:34:51Z,12680345,EUR,NA
O-100631,C-0898,delivered,2025-02-17T22:53:10Z,8610171,USD,EU
O-100632,C-0956,refunded,2025-01-24T05:35:12Z,2029032,USD,NA
O-100633,C-0076,delivered,2025-08-17T14:37:33Z,14465508,JPY,LATAM
O-100634,C-0988,delivered,2026-04-01T11:30:48Z,762562,EUR,NA
O-100635,C-0127,delivered,2026-06-27T15:26:39Z,8716742,USD,NA
O-100636,C-0426,delivered,2025-11-18T18:08:58Z,11793,USD,APAC
O-100637,C-0121,delivered,2026-06-06T08:54:55Z,3490524,EUR,EU
O-100638,C-1610,delivered,2025-03-10T11:30:28Z,16351576,USD,EU
O-100639,C-0912,refunded,2025-10-05T20:26:56Z,3660639,EUR,NA
O-100640,C-0044,shipped,2025-04-04T13:10:26Z,11267072,USD,NA
O-100641,C-0796,delivered,2025-09-18T03:59:37Z,5832127,USD,NA
O-100642,C-0395,delivered,2025-01-28T18:38:26Z,4630246,USD,EU
O-100643,C-0249,pending,2025-01-28T23:42:34Z,925135,USD,EU
O-100644,C-0015,delivered,2025-09-08T00:47:40Z,7844004,EUR,EU
O-100645,C-0895,processing,2025-01-27T18:47:53Z,13420257,EUR,NA
O-100646,C-1507,shipped,2026-03-23T16:29:58Z,15460722,USD,NA
O-100647,C-1710,processing,2026-04-30T22:24:07Z,11769625,USD,EU
O-100648,C-1211,pending,2025-07-19T12:52:03Z,1385619,EUR,APAC
O-100649,C-0874,delivered,2025-05-15T22:13:01Z,5896572,USD,EU
O-100650,C-0685,delivered,2025-05-13T20:47:40Z,10969498,USD,EU
O-100651,C-1020,shipped,2025-07-01T10:14:16Z,6397880,EUR,EU
O-100652,C-1249,processing,2026-05-07T16:58:26Z,5802246,USD,EU
O-100653,C-1181,delivered,2026-03-13T11:04:37Z,2651692,USD,NA
O-100654,C-1208,pending,2025-09-10T17:44:44Z,12094001,EUR,EU
O-100655,C-0180,pending,2025-01-16T10:58:58Z,6713842,USD,NA
O-100656,C-1342,shipped,2026-01-06T21:55:56Z,12961534,USD,EU
O-100657,C-1328,refunded,2025-02-04T05:02:04Z,9685576,USD,EU
O-100658,C-1329,delivered,2025-02-07T19:13:48Z,11342086,EUR,NA
O-100659,C-0383,delivered,2026-06-22T08:51:13Z,441672,EUR,APAC
O-100660,C-1826,delivered,2025-08-18T03:05:34Z,8173185,USD,NA
O-100661,C-0027,shipped,2026-04-09T02:27:12Z,9384773,EUR,LATAM
O-100662,C-1520,cancelled,2025-08-30T04:03:05Z,4264575,USD,EU
O-100663,C-0922,delivered,2026-03-14T16:14:36Z,328986,EUR,EU
O-100664,C-0899,delivered,2025-01-19T02:10:07Z,1271984,JPY,LATAM
O-100665,C-1692,delivered,2026-05-14T09:53:31Z,4102920,GBP,EU
O-100666,C-0726,shipped,2026-06-01T09:09:19Z,8423264,EUR,APAC
O-100667,C-0437,delivered,2025-08-15T03:11:44Z,7339131,USD,NA
O-100668,C-1931,delivered,2025-09-03T00:56:20Z,9601487,USD,EU
O-100669,C-0350,delivered,2026-02-28T20:24:30Z,971520,USD,APAC
O-100670,C-1106,delivered,2025-01-02T15:44:28Z,1826747,USD,NA
O-100671,C-0527,cancelled,2025-11-11T14:01:11Z,477075,USD,EU
O-100672,C-0712,delivered,2026-02-09T02:15:47Z,164723,USD,APAC
O-100673,C-0173,shipped,2026-01-23T08:07:07Z,5075435,GBP,NA
O-100674,C-1526,shipped,2025-11-06T15:54:44Z,4972236,EUR,NA
O-100675,C-1721,cancelled,2025-04-13T17:00:50Z,8666240,USD,NA
O-100676,C-1072,shipped,2025-11-17T05:15:23Z,243686,USD,NA
O-100677,C-0785,delivered,2025-11-08T05:45:26Z,9192625,GBP,APAC
O-100678,C-1091,delivered,2025-07-01T04:37:31Z,12385423,USD,EU
O-100679,C-1372,shipped,2025-12-09T15:57:17Z,939199,GBP,NA
O-100680,C-0675,delivered,2025-06-22T23:52:59Z,13787425,EUR,EU
O-100681,C-0447,shipped,2025-05-20T14:15:10Z,8354403,EUR,NA
O-100682,C-0998,delivered,2025-09-23T13:20:03Z,12959229,USD,NA
O-100683,C-0826,processing,2026-02-11T06:11:27Z,123721,GBP,NA
O-100684,C-1937,cancelled,2025-09-04T11:41:38Z,16070265,USD,EU
O-100685,C-0448,shipped,2025-09-14T01:01:17Z,1129464,USD,EU
O-100686,C-0604,shipped,2025-01-14T19:07:07Z,22082408,EUR,APAC
O-100687,C-1072,delivered,2025-07-19T23:57:31Z,690200,USD,EU
O-100688,C-1457,delivered,2025-09-14T21:27:51Z,10238268,JPY,NA
O-100689,C-1266,delivered,2025-08-15T09:43:00Z,21952199,EUR,EU
O-100690,C-1868,refunded,2025-08-04T06:28:59Z,15649843,EUR,NA
O-100691,C-0409,processing,2026-03-12T00:25:20Z,5823396,USD,NA
O-100692,C-1729,delivered,2025-06-05T08:15:31Z,2143770,USD,APAC
O-100693,C-1042,delivered,2025-12-13T18:37:04Z,2396709,GBP,NA
O-100694,C-1991,processing,2026-01-12T01:26:04Z,4394967,EUR,APAC
O-100695,C-0552,delivered,2025-07-16T16:04:02Z,10037336,USD,NA
O-100696,C-0895,delivered,2025-02-20T00:19:04Z,3546020,EUR,EU
O-100697,C-1118,delivered,2025-12-11T13:34:50Z,7027771,USD,EU
O-100698,C-0140,delivered,2025-10-31T17:02:58Z,6460979,USD,EU
O-100699,C-0124,delivered,2026-04-02T20:18:54Z,11659626,USD,NA
O-100700,C-0971,delivered,2025-10-25T00:55:39Z,3169919,USD,NA
O-100701,C-0580,delivered,2025-05-31T02:42:24Z,4043826,USD,EU
O-100702,C-1327,processing,2025-11-21T18:53:49Z,10196859,EUR,APAC
O-100703,C-0796,delivered,2025-10-15T06:13:10Z,6712236,EUR,NA
O-100704,C-1549,refunded,2026-03-21T14:36:48Z,12130253,USD,NA
O-100705,C-1754,shipped,2025-12-07T05:32:58Z,22928465,USD,NA
O-100706,C-0412,shipped,2025-01-09T16:15:01Z,3990813,USD,EU
O-100707,C-1107,delivered,2025-04-24T23:31:13Z,557750,GBP,EU
