order_id,line_no,part_id,qty,unit_price_cents
O-100275,1,P-03691,17,845094
O-100275,2,P-01873,11,266307
O-100275,3,P-03392,1,265540
O-100276,1,P-02864,21,117340
O-100276,2,P-00727,4,87289
O-100277,1,P-01070,19,66367
O-100277,2,P-00156,4,6000
O-100277,3,P-03907,9,281145
O-100277,4,P-02910,9,42049
O-100278,1,P-03344,3,84423
O-100278,2,P-03297,24,264208
O-100278,3,P-03762,11,7069
O-100278,4,P-03084,2,181597
O-100278,5,P-00079,23,249762
O-100279,1,P-03213,11,312242
O-100279,2,P-03048,15,142413
O-100280,1,P-02972,19,245572
O-100280,2,P-03752,21,250642
O-100280,3,P-01578,16,10829
O-100280,4,P-01141,16,489139
O-100281,1,P-00173,8,243552
O-100281,2,P-01245,2,57954
O-100281,3,P-01977,20,148735
O-100282,1,P-03976,4,103380
O-100282,2,P-00192,13,171553
O-100282,3,P-03426,11,12953
O-100283,1,P-02638,7,50694
O-100284,1,P-04327,19,143950
O-100284,2,P-00576,7,107527
O-100284,3,P-03424,2,152784
O-100284,4,P-01221,19,211885
O-100285,1,P-00414,14,41540
O-100286,1,P-00473,9,336732
O-100286,2,P-02717,4,186990
O-100286,3,P-04721,4,234283
O-100286,4,P-00481,15,284973
O-100287,1,P-03529,10,316043
O-100287,2,P-01661,14,339158
O-100287,3,P-00852,15,260321
O-100287,4,P-04870,2,51262
O-100287,5,P-04713,19,15000
O-100288,1,P-03443,17,652376
O-100288,2,P-00568,8,35793
O-100288,3,P-01219,1,430914
O-100288,4,P-01226,17,1524
O-100288,5,P-04957,22,147005
O-100289,1,P-04417,25,221205
O-100289,2,P-04166,7,44446
O-100289,3,P-04135,15,198356
O-100289,4,P-01255,12,5000
O-100289,5,P-02097,20,450000
O-100290,1,P-03662,17,10994
O-100290,2,P-02078,6,59772
O-100291,1,P-03607,11,62358
O-100291,2,P-00531,19,670313
O-100291,3,P-02658,12,2670
O-100291,4,P-02109,1,274310
O-100291,5,P-03999,4,158387
O-100292,1,P-00538,11,10490
O-100293,1,P-01306,10,9217
O-100293,2,P-04381,20,15274
O-100293,3,P-01496,21,154667
O-100293,4,P-02407,4,163082
O-100293,5,P-03324,21,350000
O-100294,1,P-01374,12,66681
O-100294,2,P-01775,19,9632
O-100294,3,P-00867,14,592706
O-100295,1,P-00514,23,12071
O-100295,2,P-02987,8,154087
O-100295,3,P-00871,13,141599
O-100295,4,P-04200,19,191061
O-100295,5,P-00611,1,144774
O-100296,1,P-02306,2,7399
O-100296,2,P-04903,25,126991
O-100296,3,P-02145,12,278776
O-100297,1,P-02089,16,146280
O-100297,2,P-01276,18,272347
O-100298,1,P-03556,20,118605
O-100298,2,P-04382,2,48598
O-100299,1,P-04282,3,6984
O-100299,2,P-00595,14,47598
O-100299,3,P-02388,21,157828
O-100299,4,P-02526,14,55491
O-100300,1,P-04992,6,132745
O-100300,2,P-02280,1,300000
O-100301,1,P-04251,5,179471
O-100301,2,P-02824,9,262347
O-100301,3,P-04542,22,57692
O-100302,1,P-02641,2,338839
O-100302,2,P-03967,8,148672
O-100302,3,P-01448,2,144479
O-100302,4,P-02334,7,47753
O-100302,5,P-00056,3,135796
O-100303,1,P-04830,14,68506
O-100303,2,P-04575,6,56051
O-100303,3,P-04988,25,116402
O-100304,1,P-02163,19,571997
O-100304,2,P-00824,12,59384
O-100304,3,P-04998,17,25985
O-100304,4,P-02216,7,39615
O-100305,1,P-01117,13,287732
O-100306,1,P-03984,11,172052
O-100306,2,P-03879,19,145633
O-100306,3,P-00450,10,5772
O-100306,4,P-04355,22,532667
O-100307,1,P-03038,23,35381
O-100307,2,P-02163,9,571997
O-100307,3,P-01627,9,419132
O-100308,1,P-00989,11,72912
O-100309,1,P-03037,4,82122
O-100310,1,P-01287,16,151571
O-100310,2,P-01678,12,27927
O-100311,1,P-02619,22,231448
O-100311,2,P-01367,23,96161
O-100311,3,P-02620,8,137059
O-100311,4,P-01226,5,1524
O-100312,1,P-02863,14,150755
O-100312,2,P-03954,6,8170
O-100312,3,P-04720,18,8000
O-100312,4,P-03543,1,204593
O-100312,5,P-02670,16,20969
O-100313,1,P-02669,2,500000
O-100313,2,P-02672,10,193598
O-100313,3,P-04287,17,127182
O-100314,1,P-01305,24,258913
O-100314,2,P-04255,12,164006
O-100314,3,P-03106,17,8587
O-100314,4,P-01534,15,26867
O-100314,5,P-02993,24,323991
O-100315,1,P-02959,15,169150
O-100315,2,P-04151,24,93552
O-100316,1,P-01114,5,9979
O-100316,2,P-03425,25,201714
O-100317,1,P-03058,12,7263
O-100317,2,P-00165,7,308489
O-100317,3,P-00521,5,308585
O-100317,4,P-00692,21,55308
O-100318,1,P-00782,16,80000
O-100318,2,P-02340,11,209088
O-100318,3,P-03636,25,210217
O-100319,1,P-03995,8,463274
O-100319,2,P-00736,15,191828
O-100320,1,P-02034,18,12286
O-100320,2,P-04145,19,371124
O-100320,3,P-01510,18,80000
O-100321,1,P-03198,15,12617
O-100321,2,P-02705,23,196848
O-100322,1,P-02211,6,134305
O-100322,2,P-02361,21,343661
O-100322,3,P-02722,11,5422
O-100322,4,P-00933,13,267941
O-100323,1,P-02299,9,554095
O-100323,2,P-03342,22,71357
O-100324,1,P-01000,15,251370
O-100324,2,P-01718,3,35410
O-100324,3,P-04242,18,7687
O-100324,4,P-00466,22,9130
O-100325,1,P-01659,3,356822
O-100325,2,P-04958,2,64748
O-100325,3,P-04906,13,3260
O-100325,4,P-02155,22,354794
O-100325,5,P-02785,17,230341
O-100326,1,P-04770,24,7998
O-100326,2,P-04230,13,6758
O-100327,1,P-00867,21,592706
O-100327,2,P-00469,7,173346
O-100327,3,P-02011,21,627942
O-100327,4,P-03454,1,29395
O-100328,1,P-01444,13,124638
O-100328,2,P-02589,20,319526
O-100328,3,P-00284,10,299724
O-100328,4,P-04762,3,3060
O-100329,1,P-00014,25,3668
O-100329,2,P-04493,1,198602
O-100329,3,P-04215,17,115976
O-100329,4,P-04252,3,136848
O-100329,5,P-03143,3,102939
O-100330,1,P-01674,1,14435
O-100330,2,P-03279,8,126216
O-100331,1,P-04142,16,54860
O-100331,2,P-02345,5,303589
O-100331,3,P-02139,25,200638
O-100331,4,P-02229,4,10000
O-100331,5,P-01716,7,114457
O-100332,1,P-04580,25,83452
O-100332,2,P-01833,3,203348
O-100333,1,P-01909,23,205350
O-100333,2,P-04199,8,211057
O-100333,3,P-02434,2,1511
O-100334,1,P-04200,18,191061
O-100334,2,P-02142,4,48226
O-100334,3,P-01447,18,140654
O-100334,4,P-00961,25,325180
O-100335,1,P-01361,4,306292
O-100335,2,P-04902,4,35813
O-100335,3,P-00750,6,68719
O-100335,4,P-01872,13,238989
O-100336,1,P-01075,22,590180
O-100337,1,P-02527,6,216723
O-100338,1,P-04518,20,47118
O-100338,2,P-00753,6,209073
O-100338,3,P-00651,1,776844
O-100338,4,P-04367,14,50120
O-100338,5,P-02601,7,362393
O-100339,1,P-01372,19,105873
O-100339,2,P-03247,4,206897
O-100339,3,P-00733,1,320241
O-100339,4,P-04533,19,171739
O-100340,1,P-03766,20,72735
O-100341,1,P-01279,18,202614
O-100341,2,P-01598,21,62014
O-100342,1,P-04635,21,584846
O-100343,1,P-02272,13,110358
O-100344,1,P-04058,2,9618
O-100344,2,P-01171,21,439346
O-100344,3,P-04022,24,4239
O-100344,4,P-01284,10,236708
O-100345,1,P-02875,8,530604
O-100345,2,P-01874,7,14095
O-100346,1,P-00559,19,16557
O-100346,2,P-00293,9,204211
O-100346,3,P-02559,13,164889
O-100347,1,P-02769,4,338139
O-100348,1,P-00452,5,221857
O-100348,2,P-04805,10,273229
O-100349,1,P-04646,11,59536
O-100349,2,P-03438,8,58633
O-100349,3,P-03399,8,74141
O-100350,1,P-03937,8,61817
O-100350,2,P-02277,20,275183
O-100350,3,P-01644,4,306203
O-100351,1,P-02445,16,162755
O-100351,2,P-00836,12,47654
O-100351,3,P-03211,2,527089
O-100351,4,P-01161,3,161363
O-100351,5,P-03090,23,4220
O-100352,1,P-00045,19,273751
O-100352,2,P-00146,9,2515
O-100352,3,P-01845,25,157294
O-100353,1,P-03183,2,90907
O-100353,2,P-02356,4,52491
O-100353,3,P-01322,17,9458
O-100354,1,P-00778,13,13825
O-100355,1,P-00130,25,6067
O-100355,2,P-04865,12,147974
O-100355,3,P-00919,2,166971
O-100355,4,P-03987,15,490935
O-100356,1,P-03877,13,238957
O-100356,2,P-02903,4,122820
O-100356,3,P-00172,13,146923
O-100356,4,P-02299,21,554095
O-100357,1,P-01608,12,138847
O-100357,2,P-04949,14,131980
O-100357,3,P-03534,18,55283
O-100358,1,P-01349,9,222078
O-100358,2,P-00084,18,243100
O-100358,3,P-01165,16,484551
O-100358,4,P-00029,3,370982
O-100359,1,P-02330,13,11204
O-100359,2,P-03997,25,177495
O-100360,1,P-00943,11,29092
O-100360,2,P-04769,7,101124
O-100360,3,P-03587,3,286500
O-100360,4,P-02421,10,306310
O-100361,1,P-00408,5,40335
O-100362,1,P-02499,11,305668
O-100362,2,P-03855,14,7387
O-100362,3,P-01604,9,210424
O-100363,1,P-00761,19,67978
O-100363,2,P-00312,17,120499
O-100363,3,P-04999,6,106033
O-100363,4,P-00204,9,158587
O-100364,1,P-03621,7,191762
O-100364,2,P-00338,14,8430
O-100364,3,P-01236,1,281201
O-100365,1,P-01421,6,162684
O-100365,2,P-02974,11,24649
O-100366,1,P-00765,6,190186
O-100366,2,P-03688,6,213533
O-100366,3,P-03451,18,360252
O-100367,1,P-02179,13,48711
O-100367,2,P-00259,8,422030
O-100367,3,P-00789,15,261032
O-100368,1,P-03651,7,508937
O-100369,1,P-00216,25,79999
O-100370,1,P-03556,2,118605
O-100370,2,P-00894,13,37440
O-100370,3,P-01120,10,69791
O-100371,1,P-02128,13,163795
O-100371,2,P-03798,6,2000
O-100371,3,P-04547,11,863900
O-100371,4,P-02914,2,6179
O-100372,1,P-02031,19,104398
O-100372,2,P-04699,5,574622
O-100372,3,P-04755,12,499237
O-100373,1,P-00982,12,39690
O-100373,2,P-00068,21,106894
O-100373,3,P-01182,11,68747
O-100373,4,P-04268,25,95701
O-100374,1,P-02733,8,283522
O-100374,2,P-01155,6,185521
O-100374,3,P-00092,22,187518
O-100375,1,P-01001,6,188312
O-100375,2,P-04611,17,268958
O-100375,3,P-04335,7,70601
O-100375,4,P-00290,20,4728
O-100375,5,P-02859,25,422903
O-100376,1,P-01797,2,308174
O-100376,2,P-00123,8,632410
O-100376,3,P-04435,18,627727
O-100376,4,P-01844,17,150028
O-100377,1,P-04854,21,17057
O-100377,2,P-01166,4,12938
O-100377,3,P-00534,24,75524
O-100377,4,P-04766,1,47118
O-100378,1,P-04931,12,627930
O-100379,1,P-03576,19,168548
O-100380,1,P-03556,21,118605
O-100380,2,P-03857,10,335061
O-100380,3,P-01698,8,14700
O-100380,4,P-04525,4,333962
O-100381,1,P-04058,20,9618
O-100381,2,P-03479,15,209415
O-100381,3,P-04984,20,83412
O-100381,4,P-02577,6,179417
O-100382,1,P-01372,8,105873
O-100382,2,P-02167,16,145270
O-100383,1,P-00331,22,78665
O-100383,2,P-02675,4,25000
O-100383,3,P-03352,9,86696
O-100383,4,P-03322,3,5284
O-100383,5,P-02631,22,130018
O-100384,1,P-01232,25,207658
O-100384,2,P-04730,17,674
O-100385,1,P-00274,4,6523
O-100385,2,P-02902,16,34238
O-100385,3,P-00711,1,103541
O-100385,4,P-04777,6,156392
O-100386,1,P-01762,18,6638
O-100386,2,P-03789,2,152522
O-100386,3,P-02043,3,547037
O-100387,1,P-01544,12,184025
O-100388,1,P-03392,3,265540
O-100388,2,P-01019,4,604088
O-100389,1,P-03648,7,226447
O-100390,1,P-02557,11,229812
O-100390,2,P-00992,12,197518
O-100390,3,P-02299,14,554095
O-100391,1,P-04194,6,7252
O-100391,2,P-04373,13,250435
O-100391,3,P-02678,13,32292
O-100391,4,P-04854,8,17057
O-100392,1,P-04952,2,202205
O-100392,2,P-02200,4,61739
O-100392,3,P-01832,10,44284
O-100392,4,P-04496,18,148553
O-100392,5,P-01593,22,304450
O-100393,1,P-04253,17,422713
O-100394,1,P-04164,22,285456
O-100395,1,P-01513,14,224929
O-100395,2,P-04553,3,311177
O-100395,3,P-04317,15,313106
O-100395,4,P-01397,7,282943
O-100396,1,P-01783,9,130411
O-100396,2,P-03555,19,276345
O-100396,3,P-01652,7,90735
O-100396,4,P-00641,23,251277
O-100397,1,P-04829,17,49129
O-100397,2,P-01651,24,720746
O-100398,1,P-01883,13,469306
O-100398,2,P-02271,10,50561
O-100398,3,P-04651,16,650902
O-100398,4,P-00918,14,38193
O-100398,5,P-00663,9,59211
O-100399,1,P-04547,24,863900
O-100399,2,P-00785,16,347258
O-100399,3,P-01667,21,238797
O-100399,4,P-01916,5,52723
O-100400,1,P-00846,7,80000
O-100400,2,P-04574,22,75306
O-100400,3,P-00616,19,184133
O-100400,4,P-02981,6,204854
O-100400,5,P-02830,12,43453
O-100401,1,P-03257,3,333106
O-100401,2,P-03987,14,490935
O-100402,1,P-04269,5,15414
O-100402,2,P-03728,17,56654
O-100402,3,P-03307,16,597699
O-100402,4,P-00110,10,38539
O-100403,1,P-04348,1,138899
O-100403,2,P-04169,11,277783
O-100403,3,P-00582,23,32939
O-100404,1,P-04351,22,107546
O-100404,2,P-04184,8,178726
O-100405,1,P-01830,15,39857
O-100405,2,P-00475,21,567322
O-100405,3,P-04557,17,201638
O-100405,4,P-01272,4,8000
O-100405,5,P-01506,9,5342
O-100406,1,P-04834,25,5673
O-100406,2,P-04232,6,176286
O-100406,3,P-01218,2,4801
O-100406,4,P-01991,15,115205
O-100407,1,P-02791,14,203446
O-100408,1,P-04083,22,466444
O-100408,2,P-04527,19,128665
O-100408,3,P-00241,9,205252
O-100408,4,P-00529,13,235502
O-100409,1,P-04599,9,157404
O-100409,2,P-00008,10,118046
O-100410,1,P-01050,10,8976
O-100410,2,P-02335,17,204986
O-100410,3,P-04494,11,63414
O-100410,4,P-03658,13,9072
O-100411,1,P-00576,15,107527
O-100411,2,P-03930,15,2393
O-100411,3,P-01814,14,25892
O-100411,4,P-01065,1,135848
O-100412,1,P-00543,18,218784
O-100412,2,P-01968,19,94691
O-100412,3,P-03340,19,305720
O-100413,1,P-04496,23,148553
O-100413,2,P-02057,8,171591
O-100413,3,P-01797,22,308174
O-100413,4,P-03402,8,10206
O-100413,5,P-03316,16,163077
O-100414,1,P-02232,15,215161
O-100414,2,P-02897,16,193086
O-100414,3,P-01814,23,25892
O-100414,4,P-02808,16,138190
O-100414,5,P-03948,17,85054
O-100415,1,P-01915,23,717551
O-100415,2,P-03392,7,265540
O-100415,3,P-00604,15,323630
O-100415,4,P-04389,10,249237
O-100415,5,P-04203,10,159636
O-100416,1,P-00308,9,259375
O-100416,2,P-02311,11,188535
O-100416,3,P-01070,1,66367
O-100416,4,P-02201,6,409687
O-100417,1,P-03928,17,257056
O-100418,1,P-00889,24,259584
O-100418,2,P-00028,14,54595
O-100418,3,P-01919,7,71621
O-100418,4,P-03590,25,23289
O-100419,1,P-02491,7,411910
O-100420,1,P-00079,4,249762
O-100420,2,P-04199,1,211057
O-100420,3,P-03075,17,444090
O-100420,4,P-02612,14,277009
O-100420,5,P-02614,25,37084
O-100421,1,P-04116,8,171975
O-100421,2,P-01696,5,270317
O-100421,3,P-01693,20,324066
O-100421,4,P-00656,10,57113
O-100422,1,P-02941,3,253019
O-100422,2,P-00351,13,241476
O-100423,1,P-01739,1,443474
O-100423,2,P-01217,22,313836
O-100423,3,P-04549,22,159338
O-100423,4,P-00584,16,132761
O-100424,1,P-02577,17,179417
O-100424,2,P-03923,23,649144
O-100424,3,P-01722,21,12030
O-100425,1,P-00235,24,650719
O-100426,1,P-02809,7,144643
O-100427,1,P-02392,20,141975
O-100427,2,P-03069,15,500000
O-100427,3,P-03086,23,22625
O-100428,1,P-03700,12,104768
O-100428,2,P-02689,9,209420
O-100428,3,P-03754,13,15000
O-100428,4,P-02724,1,273528
O-100429,1,P-03054,7,66217
O-100430,1,P-04824,24,95503
O-100430,2,P-03566,2,9556
O-100430,3,P-04821,18,272000
O-100430,4,P-03279,23,126216
O-100430,5,P-03090,24,4220
O-100431,1,P-00297,7,183176
O-100431,2,P-02363,14,579641
O-100431,3,P-00885,8,372467
O-100431,4,P-02369,10,244456
O-100431,5,P-00161,17,152374
O-100432,1,P-04619,8,388735
O-100433,1,P-01707,7,391586
O-100433,2,P-00181,3,159960
O-100433,3,P-04921,22,261111
O-100433,4,P-02386,6,3547
O-100433,5,P-02411,3,449613
O-100434,1,P-04888,11,99632
O-100434,2,P-00251,13,464059
O-100434,3,P-00336,13,238048
O-100434,4,P-03895,25,135258
O-100434,5,P-01520,18,106372
O-100435,1,P-02855,15,113555
O-100435,2,P-03660,23,171505
O-100435,3,P-04317,3,313106
O-100435,4,P-01623,21,17801
O-100436,1,P-03731,20,25000
O-100436,2,P-03959,12,5000
O-100436,3,P-03111,19,165780
O-100436,4,P-03987,22,490935
O-100437,1,P-03138,19,12169
O-100437,2,P-03928,14,257056
O-100437,3,P-01787,16,685252
O-100437,4,P-03834,11,5594
O-100437,5,P-00652,11,199395
O-100438,1,P-02505,18,231031
O-100438,2,P-02741,23,432541
O-100438,3,P-02163,20,571997
O-100438,4,P-00196,23,240282
O-100438,5,P-01338,9,300
O-100439,1,P-04817,9,15221
O-100439,2,P-03661,4,241478
O-100439,3,P-03307,8,597699
O-100439,4,P-04682,22,4631
O-100440,1,P-04951,17,38274
O-100440,2,P-04777,25,156392
O-100440,3,P-03202,16,11575
O-100440,4,P-04936,17,44578
O-100440,5,P-00067,14,424190
O-100441,1,P-01961,20,450000
O-100441,2,P-02651,2,398940
O-100441,3,P-04785,22,33687
O-100441,4,P-00313,10,332132
O-100441,5,P-02338,10,12031
O-100442,1,P-02459,24,649206
O-100442,2,P-02234,5,9622
O-100442,3,P-02815,16,152388
O-100443,1,P-04503,9,159967
O-100443,2,P-03894,2,49834
O-100444,1,P-02069,13,283296
O-100445,1,P-01871,11,192127
O-100446,1,P-04587,21,607016
O-100447,1,P-02935,19,111758
O-100447,2,P-00241,21,205252
O-100447,3,P-00871,22,141599
O-100447,4,P-01568,20,174166
O-100448,1,P-03702,8,11489
O-100448,2,P-03917,3,59086
O-100448,3,P-02495,25,75264
O-100448,4,P-03232,16,189311
O-100449,1,P-04322,8,1087
O-100449,2,P-03369,8,323154
O-100449,3,P-00574,25,49582
O-100449,4,P-03308,18,74705
O-100450,1,P-01167,5,250000
O-100450,2,P-03360,10,84952
O-100451,1,P-03297,9,264208
O-100451,2,P-03249,19,139111
O-100451,3,P-03001,16,228661
O-100452,1,P-02103,21,229553
O-100452,2,P-04614,11,40006
O-100453,1,P-04431,21,51074
O-100454,1,P-02087,6,62069
O-100454,2,P-04159,18,114058
O-100455,1,P-02017,1,339833
O-100455,2,P-03157,10,372899
O-100455,3,P-02633,21,215269
O-100456,1,P-00653,20,269202
O-100457,1,P-02462,9,39641
O-100457,2,P-00120,4,84448
O-100458,1,P-03787,17,309012
O-100458,2,P-03467,14,491902
O-100459,1,P-01617,14,197894
O-100459,2,P-01979,20,359473
O-100459,3,P-01854,10,28262
O-100459,4,P-01959,5,159736
O-100459,5,P-02693,1,320040
O-100460,1,P-00688,23,67326
O-100460,2,P-03393,25,233410
O-100460,3,P-01436,12,175233
O-100460,4,P-04713,2,15000
O-100461,1,P-00517,22,474587
O-100461,2,P-03989,6,332012
O-100461,3,P-02013,21,142778
O-100462,1,P-03027,24,437320
O-100462,2,P-02966,3,47372
O-100462,3,P-02306,5,7399
O-100462,4,P-03519,22,149974
O-100463,1,P-01422,22,48282
O-100463,2,P-03569,2,172406
O-100463,3,P-02133,3,325838
O-100463,4,P-02480,20,136500
O-100464,1,P-04929,7,422744
O-100464,2,P-00939,11,492250
O-100464,3,P-02459,21,649206
O-100464,4,P-01722,9,12030
O-100464,5,P-02736,6,124254
O-100465,1,P-00020,25,166419
O-100465,2,P-04068,8,189313
O-100465,3,P-04188,17,218279
O-100465,4,P-00694,10,44643
O-100466,1,P-00356,20,109648
O-100466,2,P-03795,3,243806
O-100466,3,P-02239,17,139647
O-100467,1,P-02134,25,37580
O-100467,2,P-00425,12,260521
O-100468,1,P-00488,20,231054
O-100468,2,P-03290,1,3538
O-100469,1,P-04849,21,157302
O-100469,2,P-03722,15,7390
O-100469,3,P-01791,5,250000
O-100470,1,P-03102,25,34027
O-100470,2,P-02535,20,121534
O-100470,3,P-01867,9,646817
O-100471,1,P-00139,6,900000
O-100471,2,P-00502,25,45013
O-100471,3,P-04788,24,239261
O-100472,1,P-04590,11,44184
O-100472,2,P-04068,22,189313
O-100472,3,P-01991,7,115205
O-100472,4,P-00124,19,315178
O-100473,1,P-01526,13,62426
O-100473,2,P-01304,5,130896
O-100474,1,P-03135,10,117365
O-100474,2,P-01210,20,3675
O-100474,3,P-04137,16,171770
O-100475,1,P-01880,8,117635
O-100475,2,P-04869,20,10000
O-100476,1,P-00651,17,776844
O-100476,2,P-04420,12,169624
O-100476,3,P-04134,25,43458
O-100477,1,P-00124,24,315178
O-100477,2,P-04636,17,262467
O-100477,3,P-02787,8,67008
O-100477,4,P-03951,20,122461
O-100477,5,P-01476,15,63878
O-100478,1,P-03541,13,242923
O-100478,2,P-02961,25,177818
O-100478,3,P-04822,21,18659
O-100478,4,P-04282,23,6984
O-100478,5,P-02396,24,350000
O-100479,1,P-03090,7,4220
O-100479,2,P-03832,6,97008
O-100479,3,P-00030,15,48530
O-100480,1,P-02689,2,209420
O-100480,2,P-00438,22,43447
O-100480,3,P-04750,5,53318
O-100480,4,P-04524,2,190691
O-100481,1,P-04796,7,102533
O-100481,2,P-00385,19,384673
O-100481,3,P-03791,1,151505
O-100481,4,P-02356,21,52491
O-100482,1,P-01375,5,170856
O-100482,2,P-00340,10,146509
O-100483,1,P-04704,16,8000
O-100484,1,P-00554,6,300
O-100485,1,P-03235,20,814133
O-100486,1,P-03401,3,346389
O-100486,2,P-03444,1,73910
O-100486,3,P-02250,16,10946
O-100486,4,P-03961,23,250633
O-100487,1,P-00205,8,500000
O-100487,2,P-04455,4,144639
O-100488,1,P-00656,3,57113
O-100488,2,P-04300,11,170643
O-100488,3,P-01813,6,82023
O-100488,4,P-01463,19,151542
O-100489,1,P-03093,18,446771
O-100489,2,P-02194,13,14204
O-100489,3,P-01727,1,42473
O-100489,4,P-00309,10,187394
O-100490,1,P-01739,10,443474
O-100490,2,P-01071,13,130405
O-100491,1,P-03224,2,247301
O-100492,1,P-04356,18,170079
O-100492,2,P-01348,4,177145
O-100492,3,P-00594,2,10389
O-100492,4,P-02095,2,78902
O-100492,5,P-01002,15,3243
O-100493,1,P-04367,2,50120
O-100493,2,P-00381,24,94559
O-100493,3,P-00858,12,9633
O-100493,4,P-00779,25,594834
O-100493,5,P-03737,13,305847
O-100494,1,P-03724,19,295178
O-100494,2,P-02988,1,36212
O-100494,3,P-03686,8,45177
O-100495,1,P-04826,20,7937
O-100495,2,P-02290,3,7271
O-100495,3,P-04008,1,205711
O-100496,1,P-03958,10,2000
O-100496,2,P-04336,18,224195
O-100497,1,P-00037,9,361345
O-100497,2,P-02368,7,219498
O-100497,3,P-02588,1,133320
O-100497,4,P-01754,9,11060
O-100497,5,P-01586,20,13308
O-100498,1,P-00193,5,222150
O-100499,1,P-01658,23,11246
O-100499,2,P-03557,3,301690
O-100499,3,P-02381,14,355883
O-100500,1,P-01658,7,11246
O-100500,2,P-00432,12,216882
O-100501,1,P-01845,25,157294
O-100501,2,P-02034,2,12286
O-100501,3,P-00240,24,108478
O-100501,4,P-04458,9,11914
O-100502,1,P-03517,17,181682
O-100502,2,P-00648,1,231631
O-100502,3,P-00880,10,233628
O-100502,4,P-01363,10,721825
O-100502,5,P-03010,23,10776
O-100503,1,P-03963,5,534556
O-100503,2,P-01040,15,300000
O-100503,3,P-00760,4,8000
O-100503,4,P-00819,23,615077
O-100504,1,P-03405,5,294648
O-100504,2,P-03514,3,7302
O-100504,3,P-01909,11,205350
O-100504,4,P-03011,5,422905
O-100505,1,P-00103,15,133652
O-100506,1,P-02246,10,61115
O-100506,2,P-03434,16,5777
O-100506,3,P-02517,8,281678
O-100506,4,P-00827,12,324911
O-100507,1,P-03823,6,138910
O-100507,2,P-02391,11,158282
O-100508,1,P-04025,3,206176
O-100508,2,P-03952,13,221222
O-100508,3,P-01812,21,169346
O-100508,4,P-04691,13,615017
O-100508,5,P-03064,2,109068
O-100509,1,P-00818,9,9242
O-100510,1,P-03604,21,144362
O-100511,1,P-03113,21,159597
O-100511,2,P-01823,10,142104
O-100511,3,P-01154,16,7296
O-100511,4,P-01832,16,44284
O-100511,5,P-00475,5,567322
O-100512,1,P-02823,3,159288
O-100512,2,P-01884,13,225253
O-100512,3,P-01886,5,43979
O-100512,4,P-04138,25,9773
O-100512,5,P-02386,22,3547
O-100513,1,P-00714,22,8743
O-100513,2,P-02629,7,342387
O-100513,3,P-03348,1,269789
O-100513,4,P-03258,19,8554
O-100513,5,P-00439,18,179184
O-100514,1,P-02246,7,61115
O-100514,2,P-04649,14,137082
O-100515,1,P-04086,5,53329
O-100515,2,P-03629,10,476937
O-100515,3,P-02039,23,143816
O-100515,4,P-02330,9,11204
O-100515,5,P-03992,4,159873
O-100516,1,P-02378,10,7620
O-100516,2,P-01978,16,12716
O-100516,3,P-00169,10,282698
O-100516,4,P-03335,5,167942
O-100517,1,P-04281,20,304808
O-100517,2,P-03957,24,105178
O-100517,3,P-00199,21,59595
O-100518,1,P-04827,9,429100
O-100518,2,P-00332,17,179759
O-100518,3,P-04559,5,119503
O-100518,4,P-02558,13,48294
O-100518,5,P-02855,5,113555
O-100519,1,P-02766,4,38694
O-100519,2,P-04270,5,80000
O-100520,1,P-01827,4,445620
O-100520,2,P-02179,20,48711
O-100520,3,P-00058,15,7155
O-100520,4,P-02099,24,272308
O-100521,1,P-02486,20,60274
O-100521,2,P-03285,13,340898
O-100522,1,P-03037,8,82122
O-100522,2,P-00592,12,160195
O-100522,3,P-03780,23,152544
O-100522,4,P-00855,22,147138
O-100523,1,P-02680,1,159020
O-100524,1,P-00357,18,129074
O-100524,2,P-03971,15,735686
O-100524,3,P-03408,17,116077
