part_id,sku,name,category,subcategory,unit_price_cents,weight_grams,warehouse_id,active,created_at,updated_at
P-00156,NR-DRV-00156,Compact Ball Screw AA-472,Drivetrain,Ball Screw,6000,9569,W-07,true,2024-01-16T20:10:04Z,2025-01-18T21:45:09Z
P-00157,NR-EFF-00157,Quiet-Drive Tool Changer BN-509,End Effectors,Tool Changer,381871,6264,W-02,true,2021-01-09T16:52:25Z,2021-09-08T22:00:07Z
P-00158,NR-FRM-00158,Sealed Mounting Bracket CA-546,Frames and Structure,Mounting Bracket,37096,20790,W-04,true,2022-05-30T05:53:03Z,2022-08-11T19:29:30Z
P-00159,NR-PWR-00159,Industrial DC-DC Converter DN-583,Power Systems,DC-DC Converter,191369,10974,W-08,true,2023-09-16T12:36:22Z,2024-03-10T02:06:05Z
P-00160,NR-SEN-00160,Precision Thermal Camera Module EA-620,Sensors,Thermal Camera Module,147080,1883,W-04,true,2024-06-28T23:56:34Z,2025-05-26T00:14:46Z
P-00161,NR-ACT-00161,Modular Servo Motor FN-657,Actuators,Servo Motor,152374,8864,W-02,true,2023-05-22T15:46:57Z,2023-10-27T00:17:55Z
P-00162,NR-CBL-00162,High-Torque Cable Chain GA-694,Cabling and Connectors,Cable Chain,9517,2273,W-02,true,2022-02-13T11:01:29Z,2022-05-03T22:26:50Z
P-00163,NR-CTL-00163,Heavy-Duty Motion Controller HN-731,Controllers,Motion Controller,648500,6539,W-08,true,2024-04-14T05:27:04Z,2024-11-15T13:31:57Z
P-00164,NR-DRV-00164,Rapid-Cycle Harmonic Reducer IA-768,Drivetrain,Harmonic Reducer,315535,6283,W-04,true,2021-01-05T03:34:26Z,2021-07-04T05:13:03Z
P-00165,NR-EFF-00165,Low-Backlash Parallel Gripper JN-805,End Effectors,Parallel Gripper,308489,5986,W-02,true,2023-01-09T14:34:57Z,2023-01-09T19:11:04Z
P-00166,NR-FRM-00166,Compact Aluminum Extrusion KA-842,Frames and Structure,Aluminum Extrusion,22553,58594,W-03,true,2024-06-07T23:52:45Z,2025-05-15T12:16:35Z
P-00167,NR-PWR-00167,Quiet-Drive Battery Pack LN-879,Power Systems,Battery Pack,65769,11370,W-02,true,2021-07-02T05:07:49Z,2022-01-05T05:27:44Z
P-00168,NR-SEN-00168,Sealed LIDAR Unit MA-916,Sensors,LIDAR Unit,87958,1450,W-07,true,2022-07-06T11:02:50Z,2023-03-05T14:42:32Z
P-00169,NR-ACT-00169,Industrial Linear Actuator NN-953,Actuators,Linear Actuator,282698,7197,W-05,true,2024-08-01T07:09:52Z,2025-01-14T10:32:15Z
P-00170,NR-CBL-00170,Precision M12 Connector OA-990,Cabling and Connectors,M12 Connector,15000,1338,W-03,true,2024-07-28T16:51:02Z,2025-07-03T07:39:19Z
P-00171,NR-CTL-00171,Modular PLC Module PN-127,Controllers,PLC Module,226728,3713,W-06,true,2023-05-17T16:12:32Z,2024-04-19T20:54:08Z
P-00172,NR-DRV-00172,High-Torque Planetary Gearbox QA-164,Drivetrain,Planetary Gearbox,146923,5645,W-02,true,2024-04-12T07:26:53Z,2025-01-06T01:11:53Z
P-00173,NR-EFF-00173,Heavy-Duty Vacuum Gripper RN-201,End Effectors,Vacuum Gripper,243552,4039,W-03,true,2021-10-06T01:48:44Z,2021-10-14T08:45:38Z
P-00174,NR-FRM-00174,Rapid-Cycle Base Plate SA-238,Frames and Structure,Base Plate,47160,43520,W-06,true,2022-04-28T04:12:14Z,2023-01-08T06:59:04Z
P-00175,NR-PWR-00175,Low-Backlash Power Supply Unit TN-275,Power Systems,Power Supply Unit,176287,11479,W-02,true,2021-01-21T04:28:12Z,2021-08-21T06:04:39Z
P-00176,NR-SEN-00176,Compact Force-Torque Sensor UA-312,Sensors,Force-Torque Sensor,211244,1908,W-08,true,2023-12-17T10:05:05Z,2024-06-30T23:03:14Z
P-00177,NR-ACT-00177,Quiet-Drive Rotary Actuator VN-349,Actuators,Rotary Actuator,226851,13032,W-04,true,2024-12-11T22:29:47Z,2025-12-12T15:01:03Z
P-00178,NR-CBL-00178,Sealed Servo Cable WA-386,Cabling and Connectors,Servo Cable,12847,1980,W-06,true,2024-03-10T23:38:25Z,2024-05-30T16:14:22Z
P-00179,NR-CTL-00179,Industrial Edge Compute Node XN-423,Controllers,Edge Compute Node,513901,4775,W-04,true,2021-10-02T19:35:45Z,2022-01-13T01:41:46Z
P-00180,NR-DRV-00180,Precision Timing Belt YA-460,Drivetrain,Timing Belt,319421,11060,W-06,true,2023-09-18T06:54:29Z,2023-11-05T16:44:20Z
P-00181,NR-EFF-00181,Modular Welding Torch ZN-497,End Effectors,Welding Torch,159960,11456,W-04,false,2021-10-29T15:38:37Z,2021-11-11T14:28:40Z
P-00182,NR-FRM-00182,High-Torque Gantry Beam AA-534,Frames and Structure,Gantry Beam,26548,49531,W-08,true,2021-09-20T20:44:17Z,2022-07-02T08:15:19Z
P-00183,NR-PWR-00183,Heavy-Duty Motor Driver BN-571,Power Systems,Motor Driver,5000,8016,W-04,true,2023-11-04T06:29:51Z,2023-12-22T00:37:52Z
P-00184,NR-SEN-00184,Rapid-Cycle Proximity Sensor CA-608,Sensors,Proximity Sensor,279111,2406,W-03,true,2021-05-11T10:34:48Z,2021-09-22T11:48:06Z
P-00185,NR-ACT-00185,Low-Backlash Stepper Motor DN-645,Actuators,Stepper Motor,150650,12709,W-07,true,2022-09-28T18:00:08Z,2023-02-10T02:21:48Z
P-00186,NR-CBL-00186,Compact EtherCAT Cable EA-682,Cabling and Connectors,EtherCAT Cable,2990,564,W-07,true,2023-05-21T19:10:07Z,2024-02-18T04:24:24Z
P-00187,NR-CTL-00187,Quiet-Drive IO Expansion Board FN-719,Controllers,IO Expansion Board,643578,6292,W-03,true,2022-12-21T06:05:29Z,2023-02-27T17:32:57Z
P-00188,NR-DRV-00188,Sealed Ball Screw GA-756,Drivetrain,Ball Screw,205911,8632,W-06,true,2023-07-08T07:36:52Z,2023-07-23T22:26:34Z
P-00189,NR-EFF-00189,Industrial Tool Changer HN-793,End Effectors,Tool Changer,277654,879,W-03,true,2022-12-17T03:03:30Z,2023-02-18T06:07:58Z
P-00190,NR-FRM-00190,Precision Mounting Bracket IA-830,Frames and Structure,Mounting Bracket,74481,5405,W-07,true,2023-09-25T19:19:40Z,2024-02-21T05:25:48Z
P-00191,NR-PWR-00191,Modular DC-DC Converter JN-867,Power Systems,DC-DC Converter,125867,1816,W-02,true,2024-01-02T14:22:48Z,2024-08-12T13:52:29Z
P-00192,NR-SEN-00192,High-Torque Rotary Encoder KA-904,Sensors,Rotary Encoder,171553,2192,W-06,true,2024-07-21T13:19:08Z,2024-12-14T18:27:55Z
P-00193,NR-ACT-00193,Heavy-Duty Servo Motor LN-941,Actuators,Servo Motor,222150,14762,W-08,true,2022-11-14T21:24:48Z,2023-06-08T08:53:32Z
P-00194,NR-CBL-00194,Rapid-Cycle Cable Chain MA-978,Cabling and Connectors,Cable Chain,10528,2517,W-04,true,2023-09-25T01:00:15Z,2024-09-08T07:31:08Z
P-00195,NR-CTL-00195,Low-Backlash Motion Controller NN-115,Controllers,Motion Controller,622213,1739,W-04,true,2024-07-20T16:46:24Z,2025-05-16T06:22:57Z
P-00196,NR-DRV-00196,Compact Harmonic Reducer OA-152,Drivetrain,Harmonic Reducer,240282,11557,W-03,true,2024-06-13T16:51:12Z,2025-01-23T22:24:23Z
P-00197,NR-EFF-00197,Quiet-Drive Parallel Gripper PN-189,End Effectors,Parallel Gripper,305196,10506,W-04,true,2024-04-16T10:46:38Z,2024-09-27T02:55:11Z
P-00198,NR-FRM-00198,Sealed Aluminum Extrusion QA-226,Frames and Structure,Aluminum Extrusion,39870,46931,W-03,true,2023-03-15T04:16:07Z,2023-08-06T23:29:31Z
P-00199,NR-PWR-00199,Industrial Battery Pack RN-263,Power Systems,Battery Pack,59595,9874,W-03,true,2022-08-11T01:30:42Z,2022-09-06T08:31:02Z
P-00200,NR-SEN-00200,Precision Thermal Camera Module SA-300,Sensors,Thermal Camera Module,138927,2129,W-06,true,2021-01-13T06:28:12Z,2021-05-16T13:47:37Z
P-00201,NR-ACT-00201,Modular Linear Actuator TN-337,Actuators,Linear Actuator,146048,13510,W-05,true,2022-07-11T03:22:35Z,2023-03-06T00:46:04Z
P-00202,NR-CBL-00202,High-Torque M12 Connector UA-374,Cabling and Connectors,M12 Connector,10059,3076,W-07,true,2023-08-16T20:58:25Z,2024-08-05T09:44:15Z
P-00203,NR-CTL-00203,Heavy-Duty PLC Module VN-411,Controllers,PLC Module,182192,2792,W-08,true,2022-01-14T09:38:45Z,2022-07-29T13:58:50Z
P-00204,NR-DRV-00204,Rapid-Cycle Planetary Gearbox WA-448,Drivetrain,Planetary Gearbox,158587,2571,W-04,true,2022-04-12T07:16:18Z,2022-05-13T11:19:47Z
P-00205,NR-EFF-00205,Low-Backlash Vacuum Gripper XN-485,End Effectors,Vacuum Gripper,500000,4966,W-01,true,2024-04-17T11:30:45Z,2024-11-12T16:45:54Z
P-00206,NR-FRM-00206,Compact Base Plate YA-522,Frames and Structure,Base Plate,59914,25957,W-03,true,2021-09-16T11:16:20Z,2022-05-07T22:32:27Z
P-00207,NR-PWR-00207,Quiet-Drive Power Supply Unit ZN-559,Power Systems,Power Supply Unit,247632,1559,W-01,false,2023-06-02T08:08:15Z,2023-09-18T17:31:23Z
P-00208,NR-SEN-00208,Sealed LIDAR Unit AA-596,Sensors,LIDAR Unit,199017,2332,W-01,false,2022-04-26T10:33:11Z,2022-08-14T07:34:34Z
P-00209,NR-ACT-00209,Industrial Rotary Actuator BN-633,Actuators,Rotary Actuator,270805,5527,W-06,true,2023-10-21T02:42:30Z,2024-02-12T16:08:24Z
P-00210,NR-CBL-00210,Precision Servo Cable CA-670,Cabling and Connectors,Servo Cable,8342,2588,W-03,true,2022-01-02T21:33:43Z,2022-06-09T19:45:30Z
P-00211,NR-CTL-00211,Modular Edge Compute Node DN-707,Controllers,Edge Compute Node,138961,6005,W-04,true,2024-08-06T16:48:10Z,2025-05-24T09:28:26Z
P-00212,NR-DRV-00212,High-Torque Timing Belt EA-744,Drivetrain,Timing Belt,228643,7618,W-06,true,2023-12-03T21:15:15Z,2024-10-04T22:49:41Z
P-00213,NR-EFF-00213,Heavy-Duty Welding Torch FN-781,End Effectors,Welding Torch,169406,150,W-06,true,2024-01-03T01:56:34Z,2024-07-09T14:58:54Z
P-00214,NR-FRM-00214,Rapid-Cycle Gantry Beam GA-818,Frames and Structure,Gantry Beam,41717,23595,W-05,true,2024-12-23T21:06:34Z,2025-04-06T14:13:10Z
P-00215,NR-PWR-00215,Low-Backlash Motor Driver HN-855,Power Systems,Motor Driver,83414,11430,W-02,true,2024-02-09T14:14:44Z,2025-01-04T09:13:20Z
P-00216,NR-SEN-00216,Compact Force-Torque Sensor IA-892,Sensors,Force-Torque Sensor,79999,1148,W-06,true,2024-02-25T05:11:53Z,2024-03-17T02:34:51Z
P-00217,NR-ACT-00217,Quiet-Drive Stepper Motor JN-929,Actuators,Stepper Motor,258849,18478,W-07,true,2022-06-12T22:33:42Z,2023-07-07T10:22:39Z
P-00218,NR-CBL-00218,Sealed EtherCAT Cable KA-966,Cabling and Connectors,EtherCAT Cable,9891,777,W-05,true,2023-09-30T20:51:54Z,2024-03-27T13:44:43Z
P-00219,NR-CTL-00219,Industrial IO Expansion Board LN-103,Controllers,IO Expansion Board,553786,5720,W-05,true,2021-05-25T05:42:43Z,2022-02-13T00:03:57Z
P-00220,NR-DRV-00220,Precision Ball Screw MA-140,Drivetrain,Ball Screw,137585,9111,W-07,true,2022-08-24T21:31:39Z,2023-09-02T05:31:52Z
P-00221,NR-EFF-00221,Modular Tool Changer NN-177,End Effectors,Tool Changer,500000,7697,W-06,true,2022-09-11T14:34:25Z,2022-12-03T06:34:58Z
P-00222,NR-FRM-00222,High-Torque Mounting Bracket OA-214,Frames and Structure,Mounting Bracket,33096,31600,W-04,true,2022-09-21T07:52:00Z,2022-09-30T19:44:51Z
P-00223,NR-PWR-00223,Heavy-Duty DC-DC Converter PN-251,Power Systems,DC-DC Converter,144579,11079,W-04,true,2021-01-19T00:03:23Z,2022-01-31T14:21:04Z
P-00224,NR-SEN-00224,Rapid-Cycle Proximity Sensor QA-288,Sensors,Proximity Sensor,92217,697,W-07,true,2022-04-16T14:57:46Z,2023-03-12T17:11:11Z
P-00225,NR-ACT-00225,Low-Backlash Servo Motor RN-325,Actuators,Servo Motor,224123,18846,W-03,true,2024-04-28T05:55:19Z,2025-05-01T01:28:59Z
P-00226,NR-CBL-00226,Compact Cable Chain SA-362,Cabling and Connectors,Cable Chain,5975,136,W-04,true,2021-10-05T19:37:19Z,2022-08-31T04:46:07Z
P-00227,NR-CTL-00227,Quiet-Drive Motion Controller TN-399,Controllers,Motion Controller,251612,4226,W-03,true,2022-06-08T16:35:01Z,2022-12-25T23:00:19Z
P-00228,NR-DRV-00228,Sealed Harmonic Reducer UA-436,Drivetrain,Harmonic Reducer,228892,14003,W-04,true,2022-12-23T23:37:37Z,2023-07-30T19:09:20Z
P-00229,NR-EFF-00229,Industrial Parallel Gripper VN-473,End Effectors,Parallel Gripper,493792,7551,W-07,true,2024-10-13T06:30:31Z,2025-07-27T02:41:34Z
P-00230,NR-FRM-00230,Precision Aluminum Extrusion WA-510,Frames and Structure,Aluminum Extrusion,40741,43745,W-07,true,2021-02-06T13:16:29Z,2021-09-02T02:54:21Z
P-00231,NR-PWR-00231,Modular Battery Pack XN-547,Power Systems,Battery Pack,152419,12868,W-06,true,2022-04-08T10:26:22Z,2022-05-06T02:21:09Z
P-00232,NR-SEN-00232,High-Torque Rotary Encoder YA-584,Sensors,Rotary Encoder,97422,1300,W-01,true,2022-09-08T11:56:59Z,2023-03-20T14:41:15Z
P-00233,NR-ACT-00233,Heavy-Duty Linear Actuator ZN-621,Actuators,Linear Actuator,293420,17158,W-06,true,2023-09-11T04:58:07Z,2024-09-28T11:32:55Z
P-00234,NR-CBL-00234,Rapid-Cycle M12 Connector AA-658,Cabling and Connectors,M12 Connector,4976,2340,W-06,true,2022-01-15T04:44:01Z,2023-01-06T06:17:37Z
P-00235,NR-CTL-00235,Low-Backlash PLC Module BN-695,Controllers,PLC Module,650719,5138,W-02,true,2024-01-30T09:36:00Z,2024-04-17T22:39:50Z
P-00236,NR-DRV-00236,Compact Planetary Gearbox CA-732,Drivetrain,Planetary Gearbox,6000,14602,W-06,true,2023-09-17T03:25:39Z,2024-05-08T16:51:14Z
P-00237,NR-EFF-00237,Quiet-Drive Vacuum Gripper DN-769,End Effectors,Vacuum Gripper,231961,6369,W-04,true,2024-02-28T17:18:01Z,2024-04-30T07:14:51Z
P-00238,NR-FRM-00238,Sealed Base Plate EA-806,Frames and Structure,Base Plate,51788,16696,W-04,true,2023-06-06T20:30:46Z,2023-12-26T13:27:11Z
P-00239,NR-PWR-00239,Industrial Power Supply Unit FN-843,Power Systems,Power Supply Unit,212151,8903,W-01,true,2021-03-17T20:33:35Z,2022-01-02T12:49:53Z
P-00240,NR-SEN-00240,Precision Thermal Camera Module GA-880,Sensors,Thermal Camera Module,108478,1493,W-07,true,2023-12-07T02:41:04Z,2024-04-29T08:38:04Z
P-00241,NR-ACT-00241,Modular Rotary Actuator HN-917,Actuators,Rotary Actuator,205252,19142,W-02,true,2023-11-20T13:26:10Z,2024-06-28T20:35:24Z
P-00242,NR-CBL-00242,High-Torque Servo Cable IA-954,Cabling and Connectors,Servo Cable,7116,3014,W-07,true,2023-10-18T22:40:07Z,2024-01-27T17:41:59Z
P-00243,NR-CTL-00243,Heavy-Duty Edge Compute Node JN-991,Controllers,Edge Compute Node,424722,7044,W-07,true,2021-12-16T06:04:30Z,2021-12-30T06:58:43Z
P-00244,NR-DRV-00244,Rapid-Cycle Timing Belt KA-128,Drivetrain,Timing Belt,162515,5003,W-01,true,2023-08-05T12:57:09Z,2024-07-28T07:58:54Z
P-00245,NR-EFF-00245,Low-Backlash Welding Torch LN-165,End Effectors,Welding Torch,106991,3868,W-05,true,2023-01-09T19:45:38Z,2023-01-19T14:01:50Z
P-00246,NR-FRM-00246,Compact Gantry Beam MA-202,Frames and Structure,Gantry Beam,31563,41141,W-02,true,2024-08-20T04:41:59Z,2025-09-11T18:15:40Z
P-00247,NR-PWR-00247,Quiet-Drive Motor Driver NN-239,Power Systems,Motor Driver,150694,15774,W-04,true,2021-02-20T02:58:57Z,2021-04-22T04:21:05Z
P-00248,NR-SEN-00248,Sealed LIDAR Unit OA-276,Sensors,LIDAR Unit,90445,942,W-06,true,2024-03-07T23:52:02Z,2024-12-19T18:05:41Z
P-00249,NR-ACT-00249,Industrial Stepper Motor PN-313,Actuators,Stepper Motor,172123,19688,W-03,true,2021-02-15T22:14:49Z,2021-06-17T00:26:34Z
P-00250,NR-CBL-00250,Precision EtherCAT Cable QA-350,Cabling and Connectors,EtherCAT Cable,6079,1579,W-04,true,2022-10-08T06:58:23Z,2022-10-26T11:20:10Z
P-00251,NR-CTL-00251,Modular IO Expansion Board RN-387,Controllers,IO Expansion Board,464059,2872,W-01,false,2022-08-06T23:36:50Z,2022-11-17T06:37:52Z
P-00252,NR-DRV-00252,High-Torque Ball Screw SA-424,Drivetrain,Ball Screw,26571,13832,W-06,true,2021-12-06T03:00:52Z,2022-05-19T06:01:41Z
P-00253,NR-EFF-00253,Heavy-Duty Tool Changer TN-461,End Effectors,Tool Changer,414121,5884,W-02,true,2024-04-06T07:09:31Z,2025-02-11T20:30:44Z
P-00254,NR-FRM-00254,Rapid-Cycle Mounting Bracket UA-498,Frames and Structure,Mounting Bracket,23726,25962,W-06,true,2023-07-20T21:36:17Z,2024-02-22T12:17:58Z
P-00255,NR-PWR-00255,Low-Backlash DC-DC Converter VN-535,Power Systems,DC-DC Converter,102922,12931,W-07,true,2023-12-03T23:23:44Z,2024-08-06T19:09:09Z
P-00256,NR-SEN-00256,Compact Force-Torque Sensor WA-572,Sensors,Force-Torque Sensor,63986,1746,W-04,true,2023-02-08T16:43:09Z,2024-02-04T00:42:06Z
P-00257,NR-ACT-00257,Quiet-Drive Servo Motor XN-609,Actuators,Servo Motor,176622,22000,W-06,true,2021-10-03T22:24:02Z,2022-08-10T15:57:15Z
P-00258,NR-CBL-00258,Sealed Cable Chain YA-646,Cabling and Connectors,Cable Chain,6566,3199,W-04,true,2023-10-17T08:33:33Z,2024-02-28T03:55:01Z
P-00259,NR-CTL-00259,Industrial Motion Controller ZN-683,Controllers,Motion Controller,422030,3745,W-08,false,2022-09-30T08:51:42Z,2023-02-24T01:44:45Z
P-00260,NR-DRV-00260,Precision Harmonic Reducer AA-720,Drivetrain,Harmonic Reducer,99805,3638,W-07,true,2023-02-21T22:40:03Z,2023-04-25T11:24:16Z
P-00261,NR-EFF-00261,Modular Parallel Gripper BN-757,End Effectors,Parallel Gripper,93821,3259,W-08,true,2022-01-24T06:28:00Z,2022-06-02T13:29:05Z
P-00262,NR-FRM-00262,High-Torque Aluminum Extrusion CA-794,Frames and Structure,Aluminum Extrusion,21020,23159,W-04,false,2021-02-05T07:02:41Z,2021-12-04T16:51:24Z
P-00263,NR-PWR-00263,Heavy-Duty Battery Pack DN-831,Power Systems,Battery Pack,11756,6247,W-08,true,2024-01-29T05:38:04Z,2024-08-02T02:47:43Z
P-00264,NR-SEN-00264,Rapid-Cycle Proximity Sensor EA-868,Sensors,Proximity Sensor,231758,3500,W-04,true,2022-04-01T03:09:27Z,2022-05-21T11:21:21Z
P-00265,NR-ACT-00265,Low-Backlash Linear Actuator FN-905,Actuators,Linear Actuator,290867,8935,W-03,true,2023-11-29T01:06:20Z,2024-11-07T15:24:01Z
P-00266,NR-CBL-00266,Compact M12 Connector GA-942,Cabling and Connectors,M12 Connector,14196,1889,W-06,true,2021-06-22T16:14:39Z,2022-03-06T23:21:49Z
P-00267,NR-CTL-00267,Quiet-Drive PLC Module HN-979,Controllers,PLC Module,794816,1222,W-05,true,2021-04-19T11:54:31Z,2021-04-24T20:13:22Z
P-00268,NR-DRV-00268,Sealed Planetary Gearbox IA-116,Drivetrain,Planetary Gearbox,176861,1911,W-03,true,2023-01-01T10:40:13Z,2023-10-27T17:28:24Z
P-00269,NR-EFF-00269,Industrial Vacuum Gripper JN-153,End Effectors,Vacuum Gripper,370035,7391,W-04,true,2023-04-15T17:32:28Z,2023-07-18T16:48:30Z
P-00270,NR-FRM-00270,Precision Base Plate KA-190,Frames and Structure,Base Plate,35316,10388,W-03,true,2024-07-09T20:53:58Z,2024-08-25T07:23:46Z
P-00271,NR-PWR-00271,Modular Power Supply Unit LN-227,Power Systems,Power Supply Unit,111033,13423,W-06,true,2024-01-19T05:42:08Z,2025-02-19T13:51:58Z
P-00272,NR-SEN-00272,High-Torque Rotary Encoder MA-264,Sensors,Rotary Encoder,99920,1083,W-02,true,2024-08-08T21:04:22Z,2025-02-28T18:24:38Z
P-00273,NR-ACT-00273,Heavy-Duty Rotary Actuator NN-301,Actuators,Rotary Actuator,239641,4097,W-05,true,2022-07-24T06:47:13Z,2023-06-09T23:40:16Z
P-00274,NR-CBL-00274,Rapid-Cycle Servo Cable OA-338,Cabling and Connectors,Servo Cable,6523,1545,W-02,true,2021-11-23T08:32:09Z,2022-06-16T19:19:00Z
P-00275,NR-CTL-00275,Low-Backlash Edge Compute Node PN-375,Controllers,Edge Compute Node,719459,6436,W-03,true,2024-01-07T12:31:33Z,2025-01-23T08:11:02Z
P-00276,NR-DRV-00276,Compact Timing Belt QA-412,Drivetrain,Timing Belt,180274,1285,W-02,true,2022-11-22T18:34:34Z,2023-08-06T14:32:52Z
P-00277,NR-EFF-00277,Quiet-Drive Welding Torch RN-449,End Effectors,Welding Torch,299202,1606,W-04,true,2024-03-28T16:10:08Z,2024-07-15T10:20:57Z
P-00278,NR-FRM-00278,Sealed Gantry Beam SA-486,Frames and Structure,Gantry Beam,50616,40087,W-06,true,2023-05-26T10:16:22Z,2024-03-03T03:56:33Z
P-00279,NR-PWR-00279,Industrial Motor Driver TN-523,Power Systems,Motor Driver,115680,5389,W-08,true,2022-04-19T09:34:53Z,2023-04-23T13:31:58Z
P-00280,NR-SEN-00280,Precision Thermal Camera Module UA-560,Sensors,Thermal Camera Module,128896,497,W-03,true,2023-12-16T18:33:16Z,2024-03-25T14:57:27Z
P-00281,NR-ACT-00281,Modular Stepper Motor VN-597,Actuators,Stepper Motor,287241,14774,W-02,true,2021-12-21T01:24:00Z,2022-01-11T19:26:43Z
P-00282,NR-CBL-00282,High-Torque EtherCAT Cable WA-634,Cabling and Connectors,EtherCAT Cable,10530,941,W-01,true,2022-02-07T23:55:20Z,2022-11-17T20:23:24Z
P-00283,NR-CTL-00283,Heavy-Duty IO Expansion Board XN-671,Controllers,IO Expansion Board,397238,1110,W-08,true,2024-10-30T02:34:53Z,2025-03-11T11:15:22Z
P-00284,NR-DRV-00284,Rapid-Cycle Ball Screw YA-708,Drivetrain,Ball Screw,299724,6626,W-02,true,2022-08-11T04:04:07Z,2023-08-23T01:42:20Z
P-00285,NR-EFF-00285,Low-Backlash Tool Changer ZN-745,End Effectors,Tool Changer,107299,1262,W-07,true,2024-10-25T15:33:54Z,2025-08-16T16:53:57Z
P-00286,NR-FRM-00286,Compact Mounting Bracket AA-782,Frames and Structure,Mounting Bracket,80000,33469,W-08,true,2021-11-17T16:14:26Z,2022-05-10T21:40:54Z
P-00287,NR-PWR-00287,Quiet-Drive DC-DC Converter BN-819,Power Systems,DC-DC Converter,176776,14033,W-07,true,2022-07-08T19:20:16Z,2023-07-31T05:27:42Z
P-00288,NR-SEN-00288,Sealed LIDAR Unit CA-856,Sensors,LIDAR Unit,8000,2247,W-01,true,2024-08-06T19:41:37Z,2025-01-31T04:50:36Z
P-00289,NR-ACT-00289,Industrial Servo Motor DN-893,Actuators,Servo Motor,226902,6074,W-04,true,2021-06-03T13:01:22Z,2022-02-14T11:37:44Z
P-00290,NR-CBL-00290,Precision Cable Chain EA-930,Cabling and Connectors,Cable Chain,4728,1968,W-08,false,2021-03-28T22:53:30Z,2022-03-10T20:43:53Z
P-00291,NR-CTL-00291,Modular Motion Controller FN-967,Controllers,Motion Controller,311645,3981,W-06,true,2021-10-11T18:58:39Z,2022-04-20T03:43:52Z
P-00292,NR-DRV-00292,High-Torque Harmonic Reducer GA-104,Drivetrain,Harmonic Reducer,196549,13417,W-07,true,2023-08-05T06:17:59Z,2024-02-27T16:29:14Z
P-00293,NR-EFF-00293,Heavy-Duty Parallel Gripper HN-141,End Effectors,Parallel Gripper,204211,5658,W-03,true,2024-11-26T05:38:34Z,2025-01-14T16:31:03Z
P-00294,NR-FRM-00294,Rapid-Cycle Aluminum Extrusion IA-178,Frames and Structure,Aluminum Extrusion,49642,25838,W-07,true,2021-12-20T13:01:49Z,2022-06-28T00:24:45Z
P-00295,NR-PWR-00295,Low-Backlash Battery Pack JN-215,Power Systems,Battery Pack,58111,6089,W-05,true,2024-10-01T13:56:52Z,2024-11-10T06:12:00Z
P-00296,NR-SEN-00296,Compact Force-Torque Sensor KA-252,Sensors,Force-Torque Sensor,110609,2880,W-04,true,2022-11-18T11:09:15Z,2023-01-22T05:35:08Z
P-00297,NR-ACT-00297,Quiet-Drive Linear Actuator LN-289,Actuators,Linear Actuator,183176,11571,W-07,true,2022-04-11T23:21:18Z,2022-04-19T10:21:29Z
P-00298,NR-CBL-00298,Sealed M12 Connector MA-326,Cabling and Connectors,M12 Connector,1288,1031,W-08,true,2022-11-19T14:52:58Z,2023-04-19T22:11:41Z
P-00299,NR-CTL-00299,Industrial PLC Module NN-363,Controllers,PLC Module,199194,3012,W-01,false,2022-01-27T01:50:14Z,2022-12-09T08:00:54Z
P-00300,NR-DRV-00300,Precision Planetary Gearbox OA-400,Drivetrain,Planetary Gearbox,97457,4969,W-07,true,2023-01-21T17:58:17Z,2024-02-25T03:21:30Z
P-00301,NR-EFF-00301,Modular Vacuum Gripper PN-437,End Effectors,Vacuum Gripper,217873,10244,W-04,true,2022-01-22T20:12:47Z,2022-10-14T19:33:58Z
P-00302,NR-FRM-00302,High-Torque Base Plate QA-474,Frames and Structure,Base Plate,37039,49103,W-07,true,2021-06-23T03:54:17Z,2021-11-11T15:59:28Z
P-00303,NR-PWR-00303,Heavy-Duty Power Supply Unit RN-511,Power Systems,Power Supply Unit,73951,9404,W-05,true,2021-10-05T17:58:01Z,2021-11-25T16:05:02Z
P-00304,NR-SEN-00304,Rapid-Cycle Proximity Sensor SA-548,Sensors,Proximity Sensor,161152,466,W-02,true,2022-11-20T11:37:53Z,2023-08-13T11:01:16Z
P-00305,NR-ACT-00305,Low-Backlash Rotary Actuator TN-585,Actuators,Rotary Actuator,144904,6082,W-06,true,2021-06-18T21:03:57Z,2021-12-15T22:10:59Z
P-00306,NR-CBL-00306,Compact Servo Cable UA-622,Cabling and Connectors,Servo Cable,8643,3151,W-04,true,2023-01-04T00:47:56Z,2023-03-24T23:18:46Z
P-00307,NR-CTL-00307,Quiet-Drive Edge Compute Node VN-659,Controllers,Edge Compute Node,262713,300,W-05,true,2021-08-29T03:49:05Z,2022-05-07T15:14:35Z
